Country or Area,Year,Value
Spain,2014,15465.35527
Spain,2013,15585.22481
Spain,2012,15735.21673
Spain,2011,15759.42711
Spain,2010,16434.93367
Spain,2009,15921.05025
Spain,2008,17420.51616
Spain,2007,16409.64135
Spain,2006,14363.66501
Spain,2005,11752.19728
Spain,2004,10390.64302
Spain,2003,10043.73102
Spain,2002,7878.789348
Spain,2001,9164.900694
Spain,2000,12343.24539
Spain,1999,10615.91132
Spain,1998,8636.24153
Spain,1997,8304.792179
Spain,1996,6879.603379
Spain,1995,5867.637489
Spain,1994,4373.400005
Spain,1993,2856.400005
Spain,1992,3494.576002
Spain,1991,2756.351999
Spain,1990,3039.919997
Sweden,2019,988.9436067
Sweden,2018,1037.904151
Sweden,2017,1099.270367
Sweden,2016,1137.866233
Sweden,2015,1121.342752
Sweden,2014,1103.089997
Sweden,2013,1076.727097
Sweden,2012,1087.924047
Sweden,2011,1105.94271
Sweden,2010,1133.807972
Sweden,2009,1154.250362
Sweden,2008,1155.929544
Sweden,2007,1140.467516
Sweden,2006,1134.964097
Sweden,2005,1110.198363
Sweden,2004,1085.128982
Sweden,2003,1003.372872
Sweden,2002,934.6205193
Sweden,2001,851.9549484
Sweden,2000,769.640583
Sweden,1999,638.960188
Sweden,1998,483.4430591
Sweden,1997,371.9312949
Sweden,1996,226.857392
Sweden,1995,135.759832
Sweden,1994,73.2558452
Sweden,1993,30.19811027
Sweden,1992,12.81357413
Sweden,1991,11.14149949
Sweden,1990,6.48744323
Switzerland,2019,1435.137914
Switzerland,2018,1530.295239
Switzerland,2017,1508.745357
Switzerland,2016,1484.309786
Switzerland,2015,1510.883824
Switzerland,2014,1471.898081
Switzerland,2013,1434.30154
Switzerland,2012,1454.453756
Switzerland,2011,1380.69202
Switzerland,2010,1308.149964
Switzerland,2009,1266.585617
Switzerland,2008,1274.086895
Switzerland,2007,1249.505114
Switzerland,2006,1155.454097
Switzerland,2005,1049.63459
Switzerland,2004,1004.38935
Switzerland,2003,911.5994207
Switzerland,2002,825.8870393
Switzerland,2001,735.483097
Switzerland,2000,635.9916007
Switzerland,1999,533.3666529
Switzerland,1998,456.2137499
Switzerland,1997,360.3902705
Switzerland,1996,295.8757388
Switzerland,1995,243.7229435
Switzerland,1994,80.15301192
Switzerland,1993,32.53517593
Switzerland,1992,15.55043433
Switzerland,1991,1.508441858
Switzerland,1990,0.024781191
Turkey,2019,6064.070573
Turkey,2018,5502.387441
Turkey,2017,5534.601836
Turkey,2016,5262.924341
Turkey,2015,4802.867122
Turkey,2014,4927.458301
Turkey,2013,4470.243909
Turkey,2012,4256.834506
Turkey,2011,3432.640591
Turkey,2010,3054.275851
Turkey,2009,2111.280343
Turkey,2008,1896.138125
Turkey,2007,1713.19301
Turkey,2006,1424.189692
Turkey,2005,1146.882829
Turkey,2004,909.3717963
Turkey,2003,628.7983072
Turkey,2002,417.1867279
Turkey,2001,232.0036437
Turkey,2000,115.6562115
Ukraine,2019,1625.788358
Ukraine,2018,1350.03697
Ukraine,2017,1009.536776
Ukraine,2016,887.3571249
Ukraine,2015,775.3719855
Ukraine,2014,847.8444533
Ukraine,2013,881.2398564
Ukraine,2012,840.7553646
Ukraine,2011,819.9980102
Ukraine,2010,743.860556
Ukraine,2009,663.762796
Ukraine,2008,647.2493347
Ukraine,2007,561.1269799
Ukraine,2006,402.2775966
Ukraine,2005,285.0731584
Ukraine,2004,187.2557395
Ukraine,2003,105.2046167
Ukraine,2002,64.27130787
Ukraine,2001,29.04880037
Ukraine,2000,15.73158873
Ukraine,1999,14.14249973
Ukraine,1998,13.01934756
Ukraine,1997,6.430905
United Kingdom,2019,12609.38115
United Kingdom,2018,13237.75662
United Kingdom,2017,13583.12788
United Kingdom,2016,13693.22536
United Kingdom,2015,13711.19534
United Kingdom,2014,13722.57482
United Kingdom,2013,13543.99401
United Kingdom,2012,13118.70501
United Kingdom,2011,12509.15844
United Kingdom,2010,11910.89491
United Kingdom,2009,11336.90198
United Kingdom,2008,10823.74168
United Kingdom,2007,10416.58187
United Kingdom,2006,9999.895951
United Kingdom,2005,9154.610682
United Kingdom,2004,8389.009214
United Kingdom,2003,9566.45415
United Kingdom,2002,8784.26392
United Kingdom,2001,8469.933591
United Kingdom,2000,7799.654376
United Kingdom,1999,9768.094033
United Kingdom,1998,18059.74778
United Kingdom,1997,21714.70545
United Kingdom,1996,19483.97694
United Kingdom,1995,18568.48619
United Kingdom,1994,17306.23698
United Kingdom,1993,16401.44781
United Kingdom,1992,15625.96461
United Kingdom,1991,15008.53934
United Kingdom,1990,14399.46247
United States of America,2019,158219.7302
United States of America,2018,153440.6358
United States of America,2017,154361.2397
United States of America,2016,153140.3123
United States of America,2015,154223.7712
United States of America,2014,151613.0721
United States of America,2013,146988.0975
United States of America,2012,147052.6534
United States of America,2011,148744.7687
United States of America,2010,145692.1263
United States of America,2009,137437.1753
United States of America,2008,138840.5671
United States of America,2007,135163.2017
United States of America,2006,124048.1492
United States of America,2005,120223.3201
United States of America,2004,117837.7549
United States of America,2003,108073.0207
United States of America,2002,115376.5133
United States of America,2001,109259.5317
United States of America,2000,113459.4414
United States of America,1999,108304.8113
United States of America,1998,111160.9658
United States of America,1997,91417.46364
United States of America,1996,81463.00204
United States of America,1995,72512.30333
United States of America,1994,54341.44823
United States of America,1993,47588.58717
United States of America,1992,47436.5338
United States of America,1991,41618.76653
United States of America,1990,46289.01026
